/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_11_356.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_11_356.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_11_356.jpg, 0, 1, 0, 5.276247
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_11_456.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_11_456.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_11_456.jpg, -0.1508968, 1, 0, 6.425475
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_11_557.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_11_557.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_11_557.jpg, -0.2885431, 1, 0, 7.540548
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_11_659.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_11_659.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_11_659.jpg, 0, 1, 0, 8.669409
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_11_759.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_11_759.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_11_759.jpg, 0, 1, 0, 9.787364
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_11_862.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_11_862.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_11_862.jpg, -0.1199337, 1, 0, 10.89371
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_11_964.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_11_964.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_11_964.jpg, -0.2762579, 1, 0, 12.07632
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_12_066.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_12_066.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_12_066.jpg, 0, 1, 0, 12.95045
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_12_168.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_12_168.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_12_168.jpg, -0.1142428, 1, 0, 14.11473
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_12_270.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_12_270.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_12_270.jpg, -0.1029328, 1, 0, 15.20051
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_12_371.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_12_371.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_12_371.jpg, -0.05575812, 1, 0, 16.12608
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_12_471.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_12_471.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_12_471.jpg, -0.1383001, 1, 0, 17.35386
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_12_573.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_12_573.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_12_573.jpg, -0.1329238, 1, 0, 18.54734
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_12_674.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_12_674.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_12_674.jpg, -0.02178884, 1, 0, 19.42097
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_12_866.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_12_866.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_12_866.jpg, -0.448578, 1, 0, 21.1503
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_12_966.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_12_966.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_12_966.jpg, -0.720966, 1, 0, 21.90417
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_13_070.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_13_070.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_13_070.jpg, -0.8617944, 1, 0, 22.63675
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_13_170.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_13_170.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_13_170.jpg, -0.5545585, 1, 0, 23.58784
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_13_270.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_13_270.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_13_270.jpg, -0.2542555, 1, 0, 24.61851
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_13_372.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_13_372.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_13_372.jpg, 0, 1, 0, 25.74147
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_13_474.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_13_474.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_13_474.jpg, 0, 1, 0, 26.67956
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_13_574.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_13_574.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_13_574.jpg, 0, 1, 0, 27.61881
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_13_674.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_13_674.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_13_674.jpg, 0, 1, 0, 28.54923
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_13_778.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_13_778.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_13_778.jpg, 0.2994, 1, 0, 29.41897
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_13_882.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_13_882.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_13_882.jpg, 0.02277017, 1, 0, 30.18643
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_13_984.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_13_984.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_13_984.jpg, 0, 1, 0, 30.19027
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_14_088.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_14_088.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_14_088.jpg, 0, 1, 0, 30.18916
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_14_190.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_14_190.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_14_190.jpg, -0.03663898, 1, 0, 30.19009
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_14_291.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_14_291.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_14_291.jpg, -0.2013631, 1, 0, 30.18397
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_14_395.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_14_395.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_14_395.jpg, 0, 1, 0, 30.18934
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_14_498.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_14_498.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_14_498.jpg, 0, 1, 0, 30.19003
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_14_599.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_14_599.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_14_599.jpg, -0.03876293, 1, 0, 30.19037
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_14_701.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_14_701.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_14_701.jpg, -0.04119337, 1, 0, 30.19059
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_14_804.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_14_804.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_14_804.jpg, 0, 1, 0, 30.19141
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_14_908.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_14_908.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_14_908.jpg, 0, 1, 0, 30.19063
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_15_009.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_15_009.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_15_009.jpg, -0.1115459, 1, 0, 30.18689
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_15_112.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_15_112.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_15_112.jpg, -0.468564, 1, 0, 30.14604
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_15_214.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_15_214.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_15_214.jpg, -0.2491915, 1, 0, 30.1918
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_15_315.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_15_315.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_15_315.jpg, 0, 1, 0, 30.18737
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_15_423.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_15_423.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_15_423.jpg, 0, 1, 0, 30.18976
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_15_524.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_15_524.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_15_524.jpg, 0, 1, 0, 30.18847
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_15_625.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_15_625.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_15_625.jpg, 0, 1, 0, 30.19055
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_15_728.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_15_728.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_15_728.jpg, 0, 1, 0, 30.19031
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_15_828.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_15_828.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_15_828.jpg, 0, 1, 0, 30.19029
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_15_928.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_15_928.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_15_928.jpg, 0, 1, 0, 30.19044
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_16_031.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_16_031.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_16_031.jpg, 0, 1, 0, 30.19027
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_16_135.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_16_135.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_16_135.jpg, 0, 1, 0, 30.19039
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_16_237.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_16_237.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_16_237.jpg, 0, 1, 0, 30.1903
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_16_339.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_16_339.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_16_339.jpg, -0.253197, 1, 0, 30.17367
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_16_442.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_16_442.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_16_442.jpg, 0, 1, 0, 30.18968
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_16_544.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_16_544.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_16_544.jpg, 0, 1, 0, 30.19009
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_16_647.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_16_647.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_16_647.jpg, 0, 1, 0, 30.19027
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_16_748.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_16_748.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_16_748.jpg, -0.2591343, 1, 0, 30.17411
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_16_850.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_16_850.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_16_850.jpg, -0.4188155, 1, 0, 30.16125
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_16_954.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_16_954.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_16_954.jpg, -0.05133319, 1, 0, 30.19029
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_17_054.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_17_054.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_17_054.jpg, 0, 1, 0, 30.18944
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_17_155.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_17_155.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_17_155.jpg, 0, 1, 0, 30.19022
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_17_255.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_17_255.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_17_255.jpg, 0, 1, 0, 30.19035
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_17_357.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_17_357.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_17_357.jpg, 0, 1, 0, 30.19031
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_17_458.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_17_458.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_17_458.jpg, -0.16803, 1, 0, 30.18279
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_17_561.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_17_561.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_17_561.jpg, -0.3786206, 1, 0, 30.16083
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_17_661.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_17_661.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_17_661.jpg, -0.07891452, 1, 0, 30.19147
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_17_761.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_17_761.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_17_761.jpg, 0, 1, 0, 30.18944
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_17_862.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_17_862.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_17_862.jpg, -0.03842425, 1, 0, 30.19024
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_17_965.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_17_965.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_17_965.jpg, -0.1403822, 1, 0, 30.18771
/Users/jackdeng/Desktop/udemy self-driving car/IMG/center_2022_04_02_11_43_18_066.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/left_2022_04_02_11_43_18_066.jpg, /Users/jackdeng/Desktop/udemy self-driving car/IMG/right_2022_04_02_11_43_18_066.jpg, 0, 1, 0, 30.19002
